householdID,state,county,householdpax,AGI,conusleisure,children,leisureavg
3543,New York,Bronx,2,188244.24,7211.19,1,7211.19
3544,New York,Bronx,3,204165.11,8203.15,2,8203.15
3545,New York,Bronx,3,153198.4,6915.77,2,8113.2
3546,New York,Bronx,1,145108.73,5996.93,0,6598.09
3547,New York,Bronx,4,177719.65,5871.44,0,8390.05
3548,New York,Bronx,1,184958.18,4648.04,0,7843.21
3549,New York,Bronx,2,172894.69,4743.86,1,5900.33
3550,New York,Bronx,4,176326.27,2189.12,1,8105.01
3551,New York,Bronx,3,250849.34,5358.3,0,7257.75
3552,New York,Bronx,4,132322.29,3402.19,3,6878.98
3553,New York,Bronx,3,168868.53,3472.62,2,9687.59
3554,New York,Bronx,5,168903.71,3765.75,1,3765.75
3555,New York,Bronx,5,173100.06,3763.8,2,7320.73
3556,New York,Bronx,3,172778.53,3065.52,1,7083.44
3557,New York,Bronx,5,151265.98,6080.87,1,8954.04
3558,New York,Bronx,3,161130.79,3907.53,2,8233.29
3559,New York,Bronx,1,170960.02,4280.44,0,7509.02
3560,New York,Bronx,3,158611.05,4676.7,2,6879.91
3561,New York,Bronx,7,154221.09,5665.49,1,5665.49
3562,New York,Bronx,2,179367.6,4285.51,1,4285.51
3563,New York,Bronx,5,185219.4,4472.93,1,6447.92
3564,New York,Bronx,6,186532.51,6982.96,1,7194.61
3565,New York,Bronx,1,177825.54,5035.48,0,6908.61
3566,New York,Bronx,3,149499.12,4662.34,2,7372.25
3567,New York,Bronx,4,180611.85,6625.12,2,8663.61
3568,New York,Bronx,3,134773.37,4329.31,1,8027.85
3569,New York,Bronx,3,164873.05,4845.4,2,6306.06
3570,New York,Bronx,3,150775.24,6545.15,2,7578.2
3571,New York,Bronx,3,183931.21,5684.07,2,5684.07
3572,New York,Bronx,5,153659.73,6188.41,1,6188.41
3573,New York,Bronx,4,219413.72,7553.08,2,9053.64
3574,New York,Bronx,3,153078.89,6119.56,2,9122.82
3575,New York,Bronx,1,188997.45,4434.27,0,7270.45
3576,New York,Bronx,4,139781.04,5314.55,0,6446.83
3577,New York,Bronx,3,170305.67,5504.16,1,7461.44
3578,New York,Bronx,4,175250.39,4239.78,1,6173.99
3579,New York,Bronx,3,175760.76,6678.04,2,6678.04
3580,New York,Bronx,2,155605.9,5102.96,1,7246.04
3581,New York,Bronx,4,186438.92,4043.23,2,6422.49
3582,New York,Bronx,3,227855.99,4677.59,2,9071.19
3583,New York,Bronx,6,163877.62,4453.73,2,7663.8
3584,New York,Bronx,2,104285.54,1628.43,1,7018.41
3585,New York,Bronx,2,150126.09,6183.09,1,6183.09
3586,New York,Bronx,2,147459.26,5073.34,1,7277.25
3587,New York,Bronx,2,176632.32,6158.4,1,6830.25
3588,New York,Bronx,1,175195.78,4991.8,0,7944.27
3589,New York,Bronx,5,148984.81,6344.59,1,6909.84
3590,New York,Bronx,2,154884.17,3874.3,1,8656.49
3591,New York,Bronx,4,171383.46,6086.82,1,7239.12
3592,New York,Bronx,3,176871.36,5979.79,1,5979.79
3593,New York,Bronx,5,137194.04,3675.91,1,8064.3
3594,New York,Bronx,7,158393.63,3468.39,2,6537.22
3595,New York,Bronx,3,146509.56,4166.76,1,5563.77
3596,New York,Bronx,3,218120.46,3921.06,1,6828.94
3597,New York,Bronx,2,166286.28,6757.05,1,9258.45
3598,New York,Bronx,6,128000.28,4598.34,2,7457.89
3599,New York,Bronx,1,198634.61,5080.93,0,6924.54
3600,New York,Bronx,2,188840.97,4082.4,1,7830.46
3601,New York,Bronx,1,164160.26,6214.47,0,7599.45
3602,New York,Bronx,5,156787.13,6716.21,1,10018.54
3603,New York,Bronx,3,123865.44,6015.37,2,9035.98
3604,New York,Bronx,5,175612.22,5006.07,1,9231.76
3605,New York,Bronx,3,111064.33,5935.05,2,9376.51
3606,New York,Bronx,4,202035.01,7319.28,1,7319.28
3607,New York,Bronx,4,139730.84,2586.47,0,7124.39
3608,New York,Bronx,1,113105.38,3772.02,0,3772.02
3609,New York,Bronx,6,159674.2,1362.06,1,6321.51
3610,New York,Bronx,2,178635.25,4819.56,1,4819.56
3611,New York,Bronx,4,155058.33,5272.08,1,6603.28
3612,New York,Bronx,2,177857.58,7732.56,1,8523.39
3613,New York,Bronx,2,147676.63,5571.3,1,5571.3
3614,New York,Bronx,5,172894.46,3716.43,1,5876.73
3615,New York,Bronx,2,129059.54,5567.58,1,6434.79
3616,New York,Bronx,5,180830.44,3946.3,1,5594.46
3617,New York,Bronx,3,184260.27,5375.91,1,7625.89
3618,New York,Bronx,5,171510.79,6124.72,2,6124.72
3619,New York,Bronx,3,196422.6,5838.04,0,6769.13
3620,New York,Bronx,1,130157.62,3692.38,0,6806.41
3621,New York,Bronx,4,173633.93,3881.86,1,8583.57
3622,New York,Bronx,4,131088.81,5718.12,1,7559.75
3623,New York,Bronx,1,207214.77,6014.54,0,8379.87
3624,New York,Bronx,4,164493.14,4381.18,0,8126.01
3625,New York,Bronx,2,199382.87,6197.07,1,7199.52
3626,New York,Bronx,1,177981.88,5410.82,0,7067.75
3627,New York,Bronx,5,165475.08,6205.37,1,6360.76
3628,New York,Bronx,3,115987.01,3498.55,1,8408.33
3629,New York,Bronx,2,128282.75,4214.4,0,6988.49
3630,New York,Bronx,3,165929.71,4380.96,2,7517.83
3631,New York,Bronx,2,165510.57,4557.08,1,7327.54
3632,New York,Bronx,5,145657.97,4476.12,0,6193.72
3633,New York,Bronx,2,148825.53,2770.06,1,7134.37
3634,New York,Bronx,3,187040.2,7731.61,1,7731.61
3635,New York,Bronx,6,161297.01,5986.8,1,7397.97
3636,New York,Bronx,1,155915.16,5599.32,0,9269.78
3637,New York,Bronx,4,175459.6,5886.22,2,5886.22
3638,New York,Bronx,2,221375.55,5437.53,1,8784.68
3639,New York,Bronx,4,205255.29,5560.46,2,6222.55
3640,New York,Bronx,1,155894.82,6155.79,0,8718.75
3641,New York,Bronx,2,184191.87,3648.66,1,6981.67
3642,New York,Bronx,6,170369.6,5913.8,2,5913.8
3643,New York,Bronx,3,160030.11,4473.61,1,4473.61
3644,New York,Bronx,3,225296.16,228.41,0,7119.04
3645,New York,Bronx,1,182244.6,4846.16,0,4846.16
3646,New York,Bronx,3,171345.59,3816.47,1,6862.54
3647,New York,Bronx,4,156521.34,3467.58,2,7061.58
3648,New York,Bronx,1,178505.36,4516.76,0,6749.37
3649,New York,Bronx,4,199391.48,5338.82,1,8120.65
3650,New York,Bronx,2,155570.33,4496.14,1,6945.74
3651,New York,Bronx,3,149113.84,4701.03,2,7357.04
3652,New York,Bronx,5,215366.86,5075.08,1,6952.33
3653,New York,Bronx,1,135636.52,3309.3,0,10737.01
3654,New York,Bronx,5,187205.74,5712.53,1,8504.54
3655,New York,Bronx,5,130183.48,4663.73,1,6050.61
3656,New York,Bronx,5,175785.11,4119.57,0,7036.18
3657,New York,Bronx,3,151435.79,5723.27,0,8385.51
3658,New York,Bronx,2,127002.16,5599.14,1,8840.5
3659,New York,Bronx,1,122137.69,4874.65,0,6588.17
3660,New York,Bronx,4,173939.82,4913.86,1,7460.62
3661,New York,Bronx,3,134299.33,3831.42,1,3831.42
3662,New York,Bronx,1,175835.84,6458.62,0,6458.62
3663,New York,Bronx,2,160289.13,5338.14,0,7827.88
3664,New York,Bronx,2,168027.55,5673.38,1,8317.16
3665,New York,Bronx,3,137939.58,4783.32,1,7205.89
3666,New York,Bronx,5,231237.19,3880.98,3,7863.89
3667,New York,Bronx,3,157154.35,3169.77,1,8000.04
3668,New York,Bronx,3,184380.57,8134.52,0,8134.52
3669,New York,Bronx,5,114163.33,3623.43,1,8817.1
3670,New York,Bronx,3,240787.52,4892.64,2,7750.6
3671,New York,Bronx,4,174108.7,6595.58,2,7243.8
3672,New York,Bronx,5,161757.61,6329.42,1,8301.67
3673,New York,Bronx,2,206759.09,4518.51,1,8563.89
3674,New York,Bronx,3,197434.1,4305.28,1,7029.22
3675,New York,Bronx,6,153287.81,7656.5,1,7656.5
3676,New York,Bronx,4,171900.68,2924.14,1,7669.76
3677,New York,Bronx,4,146470.96,5810.56,1,7474.83
3678,New York,Bronx,4,113733.73,5874.9,1,5874.9
3679,New York,Bronx,4,142652.54,3736.93,2,8094.03
3680,New York,Bronx,5,157106.87,5022.75,1,6345.53
3681,New York,Bronx,2,170181.52,6044.21,1,9034.82
3682,New York,Bronx,1,100678.46,6566.0,0,6637.96
3683,New York,Bronx,2,180197.44,4659.38,1,6898.22
3684,New York,Bronx,3,156744.73,5163.25,1,8150.65
3685,New York,Bronx,4,173722.1,4571.87,2,8278.34
3686,New York,Bronx,1,155836.37,6113.66,0,7454.58
3687,New York,Bronx,3,183999.3,5343.55,1,6606.85
3688,New York,Bronx,6,166680.87,4460.35,1,7713.59
3689,New York,Bronx,2,176356.29,6964.68,1,6964.68
3690,New York,Bronx,3,173444.61,5375.21,2,7624.87
3691,New York,Bronx,1,157676.43,6604.43,0,7794.12
3692,New York,Bronx,3,127244.27,3254.51,0,5171.84
3693,New York,Bronx,4,172874.25,8769.78,3,9574.54
3694,New York,Bronx,5,210320.91,3029.64,2,8870.71
3695,New York,Bronx,1,173003.79,4799.32,0,6768.22
3696,New York,Bronx,2,151192.92,3037.84,1,6765.31
3697,New York,Bronx,5,147311.57,7140.64,2,7140.64
3698,New York,Bronx,3,171336.7,4349.23,1,5866.1
3699,New York,Bronx,4,188871.88,7240.77,2,7706.59
3700,New York,Bronx,5,216746.82,7295.43,2,8129.42
3701,New York,Bronx,3,153809.88,2618.7,2,8328.5
3702,New York,Bronx,2,122449.68,6135.17,1,9423.77
3703,New York,Bronx,3,175263.1,1836.47,1,8447.34
3704,New York,Bronx,2,180862.72,7059.8,0,7716.59
3705,New York,Bronx,2,176656.67,3983.71,1,6937.25
3706,New York,Bronx,1,168132.26,5132.44,0,8752.67
3707,New York,Bronx,5,181340.25,5035.05,1,7459.4
3708,New York,Bronx,4,175828.01,4426.91,1,7391.91
3709,New York,Bronx,4,159818.74,4789.66,2,9308.23
3710,New York,Bronx,1,131263.44,4934.79,0,6508.87
3711,New York,Bronx,5,116845.48,4443.24,2,7861.71
3712,New York,Bronx,6,123194.85,3724.3,1,7751.95
3713,New York,Bronx,4,185439.23,4393.2,1,7570.92
3714,New York,Bronx,3,137821.83,6956.28,2,6956.28
3715,New York,Bronx,3,185153.96,5492.94,0,5492.94
3716,New York,Bronx,5,183231.29,6487.41,2,7369.11
3717,New York,Bronx,3,172811.24,7096.62,2,7272.6
3718,New York,Bronx,2,131481.71,4652.83,1,8536.66
3719,New York,Bronx,6,142087.48,2454.23,2,7479.17
3720,New York,Bronx,6,118791.33,5940.2,1,6927.0
3721,New York,Bronx,2,153422.96,5701.36,1,8535.31
3722,New York,Bronx,1,199893.16,5556.63,0,6033.98
3723,New York,Bronx,4,181116.5,5750.52,1,7353.23
3724,New York,Bronx,2,150708.77,4355.44,1,9127.59
3725,New York,Bronx,4,155554.43,4338.51,1,7971.05
3726,New York,Bronx,3,128265.74,4242.97,2,7896.95
3727,New York,Bronx,4,189645.22,3656.65,1,5519.54
3728,New York,Bronx,6,190406.19,5454.55,2,8742.91
3729,New York,Bronx,4,166284.05,5211.26,1,9411.08
3730,New York,Bronx,3,187672.03,5409.69,1,5409.69
3731,New York,Bronx,2,131260.6,2896.86,1,6740.58
3732,New York,Bronx,1,207518.1,5582.58,0,7966.87
3733,New York,Bronx,4,154032.28,4298.89,1,5466.49
3734,New York,Bronx,1,124928.77,5033.73,0,6518.26
3735,New York,Bronx,2,144922.65,4418.74,1,7783.14
3736,New York,Bronx,2,163113.53,7335.87,0,8025.07
3737,New York,Bronx,4,131835.38,6202.97,1,7548.68
3738,New York,Bronx,2,166280.79,4179.42,0,6844.13
3739,New York,Bronx,1,167729.63,3520.81,0,6650.86
3740,New York,Bronx,4,193304.47,6231.48,2,7492.77
3741,New York,Bronx,6,156404.26,1472.46,2,5947.17
3742,New York,Bronx,2,111905.27,3105.97,1,7449.65
3743,New York,Bronx,1,116654.34,3578.78,0,7209.68
3744,New York,Bronx,3,126656.32,4639.82,2,9311.79
3745,New York,Bronx,3,160229.31,6152.75,2,6653.72
3746,New York,Bronx,3,126506.65,4361.48,2,7125.74
3747,New York,Bronx,3,153700.84,6738.73,2,6738.73
3748,New York,Bronx,4,182046.17,4476.74,2,7233.9
3749,New York,Bronx,4,135221.14,4447.48,1,4447.48
3750,New York,Bronx,1,148504.26,3800.24,0,6565.33
3751,New York,Bronx,4,151210.0,3260.47,1,7615.63
3752,New York,Bronx,3,171346.42,4475.22,1,9169.43
3753,New York,Bronx,4,164411.58,6058.63,1,10093.71
3754,New York,Bronx,3,153639.2,5784.07,2,5784.07
3755,New York,Bronx,1,119107.13,6415.4,0,9798.81
3756,New York,Bronx,1,187215.98,4983.72,0,5323.24
3757,New York,Bronx,3,167041.45,4759.2,1,8419.57
3758,New York,Bronx,5,143870.89,4525.15,1,7252.61
3759,New York,Bronx,3,154813.15,1801.07,1,10861.29
3760,New York,Bronx,6,122480.13,5172.39,1,6185.2
3761,New York,Bronx,2,143264.54,3872.69,1,8048.26
3762,New York,Bronx,6,186851.14,1809.47,2,7073.65
3763,New York,Bronx,5,188622.7,1199.12,2,7630.28
3764,New York,Bronx,4,196299.85,6199.68,2,7289.71
3765,New York,Bronx,2,190729.87,4728.43,1,7390.33
3766,New York,Bronx,3,139300.35,4999.54,2,10218.04
3767,New York,Bronx,3,163347.51,4678.26,2,7743.18
3768,New York,Bronx,2,162605.57,3519.92,1,5675.81
3769,New York,Bronx,3,212945.02,3326.24,1,8166.09
3770,New York,Bronx,4,153073.35,4101.73,3,7948.18
3771,New York,Bronx,5,156980.25,4406.01,0,5164.09
3772,New York,Bronx,3,122344.65,3207.14,0,6932.03
3773,New York,Bronx,1,138008.9,3370.44,0,7607.89
3774,New York,Bronx,2,175644.41,4470.94,0,7981.16
3775,New York,Bronx,5,163449.16,6588.06,2,8166.88
3776,New York,Bronx,5,117361.33,2377.97,0,6097.34
3777,New York,Bronx,2,184073.09,2998.53,1,6484.23
3778,New York,Bronx,1,107160.84,5664.68,0,6085.48
3779,New York,Bronx,3,203449.43,6533.38,0,6533.38
3780,New York,Bronx,3,156505.4,5592.34,2,6510.74
3781,New York,Bronx,4,144630.51,4879.94,2,7278.2
3782,New York,Bronx,5,134165.31,5206.44,2,8528.81
3783,New York,Bronx,3,184080.98,3789.78,1,4750.38
3784,New York,Bronx,3,158363.95,6239.56,1,7832.83
3785,New York,Bronx,3,172725.65,5103.91,1,7232.12
3786,New York,Bronx,5,107621.95,2863.38,3,7278.14
3787,New York,Bronx,4,150515.82,7223.84,1,8015.1
3788,New York,Bronx,2,126532.93,5614.21,1,7315.4
3789,New York,Bronx,6,212082.32,6646.37,1,9293.97
3790,New York,Bronx,4,188849.03,5778.7,0,8307.14
3791,New York,Bronx,3,169800.66,1739.6,2,6261.5
3792,New York,Bronx,5,133807.23,5295.2,2,7715.25
3793,New York,Bronx,1,202467.93,5204.08,0,7121.69
3794,New York,Bronx,3,131650.21,6267.71,1,6381.29
3795,New York,Bronx,5,152891.99,5260.62,2,5563.4
3796,New York,Bronx,3,142520.5,5705.28,0,9365.01
3797,New York,Bronx,2,203251.78,1930.54,1,7569.57
3798,New York,Bronx,1,141995.45,3884.12,0,6956.35
3799,New York,Bronx,1,225915.06,6537.93,0,7935.05
3800,New York,Bronx,3,194693.15,3579.7,2,7549.78
3801,New York,Bronx,4,143722.26,8680.47,2,9173.3
3802,New York,Bronx,2,223449.17,1505.94,1,6727.82
3803,New York,Bronx,3,170335.81,3193.06,1,9769.13
3804,New York,Bronx,1,132700.22,1593.08,0,9266.84
3805,New York,Bronx,6,180669.67,3034.95,1,8538.63
3806,New York,Bronx,2,140158.14,5073.82,1,6298.4
3807,New York,Bronx,1,205676.53,6831.69,0,6831.69
3808,New York,Bronx,5,174528.4,5377.4,1,6515.79
3809,New York,Bronx,2,154798.06,6093.35,1,8817.56
3810,New York,Bronx,4,184164.93,7783.48,1,7795.84
3811,New York,Bronx,1,158077.11,5239.53,0,7146.28
3812,New York,Bronx,1,120085.27,5676.03,0,8670.98
3813,New York,Bronx,4,150436.54,5217.14,0,7167.82
3814,New York,Bronx,6,178301.68,4416.12,1,8402.71
3815,New York,Bronx,3,159311.33,5407.95,0,8754.06
3816,New York,Bronx,6,187044.62,3610.1,1,9406.71
3817,New York,Bronx,1,186456.29,5032.12,0,8799.04
3818,New York,Bronx,5,172347.06,4432.38,1,8726.39
3819,New York,Bronx,3,181526.66,3600.74,2,6409.14
3820,New York,Bronx,3,124224.91,5944.07,1,7435.39
3821,New York,Bronx,4,194018.25,2810.83,0,7688.15
3822,New York,Bronx,1,148522.65,4382.67,0,7585.68
3823,New York,Bronx,3,110168.0,5061.7,1,7573.28
3824,New York,Bronx,5,168250.46,4333.13,1,5421.14
3825,New York,Bronx,4,130269.9,4529.22,1,6933.73
3826,New York,Bronx,4,153852.04,1727.53,1,7936.52
3827,New York,Bronx,2,164294.78,5733.46,1,8532.0
3828,New York,Bronx,3,168602.74,5537.99,1,9175.68
3829,New York,Bronx,2,123886.44,2061.81,1,7876.12
3830,New York,Bronx,2,173130.52,6196.04,1,8018.3
3831,New York,Bronx,2,171044.91,3778.85,1,5830.91
3832,New York,Bronx,4,206627.29,3711.16,1,5565.34
3833,New York,Bronx,3,120965.27,4510.18,2,7019.56
3834,New York,Bronx,1,184414.28,2806.32,0,7252.91
3835,New York,Bronx,5,217340.66,7054.61,1,7653.45
3836,New York,Bronx,4,166363.47,3873.33,1,7101.66
3837,New York,Bronx,2,165728.37,3994.99,1,8382.18
3838,New York,Bronx,3,157473.37,4114.31,2,8001.82
3839,New York,Bronx,3,154301.74,3797.27,1,7596.52
3840,New York,Bronx,5,158410.95,5444.5,2,7790.73
3841,New York,Bronx,3,182566.06,6102.85,1,7892.18
3842,New York,Bronx,3,137865.72,3847.09,2,6808.57
3843,New York,Bronx,1,141693.53,7443.67,0,9956.37
3844,New York,Bronx,2,126049.22,3883.7,1,6293.65
3845,New York,Bronx,3,178556.09,5658.43,1,6195.78
3846,New York,Bronx,3,151658.78,5474.32,2,6571.33
3847,New York,Bronx,5,129850.34,4290.45,2,7140.92
3848,New York,Bronx,4,201234.96,6031.83,0,8032.39
3849,New York,Bronx,1,167842.92,6033.74,0,7048.49
3850,New York,Bronx,2,170798.06,2317.76,1,9108.44
3851,New York,Bronx,1,175874.43,2218.19,0,7591.67
3852,New York,Bronx,5,132695.04,3917.1,3,7918.13
3853,New York,Bronx,6,133399.29,4225.64,1,6773.4
3854,New York,Bronx,1,176883.06,4025.99,0,7693.75
3855,New York,Bronx,3,189905.39,6882.23,1,8178.15
3856,New York,Bronx,1,195327.15,4385.06,0,8380.81
3857,New York,Bronx,5,206849.35,3473.06,1,8043.08
3858,New York,Bronx,1,155720.05,5053.54,0,5053.54
3859,New York,Bronx,1,126196.64,7452.52,0,8776.1
3860,New York,Bronx,1,137419.4,6079.68,0,6079.68
3861,New York,Bronx,4,177163.52,3972.65,2,8680.99
3862,New York,Bronx,2,165475.88,4290.67,1,7941.58
3863,New York,Bronx,1,199076.12,931.21,0,8311.39
3864,New York,Bronx,4,195075.96,3317.73,1,6341.61
3865,New York,Bronx,4,100166.13,5726.29,1,7515.11
3866,New York,Bronx,3,148131.2,2744.51,1,7926.02
3867,New York,Bronx,3,135158.78,6898.99,1,7817.41
3868,New York,Bronx,1,166852.18,5698.81,0,6928.08
3869,New York,Bronx,1,116274.13,5464.28,0,6649.2
3870,New York,Bronx,2,200969.03,5467.54,1,6572.22
3871,New York,Bronx,2,171494.7,4804.25,1,7434.71
3872,New York,Bronx,1,173862.23,4295.74,0,9816.99
3873,New York,Bronx,2,172567.07,6912.39,1,8246.42
3874,New York,Bronx,6,99966.61,5945.44,1,5945.44
3875,New York,Bronx,2,163376.77,6192.92,1,9890.13
3876,New York,Bronx,5,193359.23,5988.75,1,6274.98
3877,New York,Bronx,2,115402.05,3642.76,1,4764.21
3878,New York,Bronx,3,170305.29,7265.58,1,8223.88
3879,New York,Bronx,4,121323.56,3056.05,1,9078.88
3880,New York,Bronx,4,154318.01,5444.24,1,8321.66
3881,New York,Bronx,3,176772.28,4784.44,2,6765.03
3882,New York,Bronx,4,128482.86,5213.14,1,5833.12
3883,New York,Bronx,1,182179.22,5156.81,0,7209.09
3884,New York,Bronx,4,152317.27,7053.25,1,7250.37
3885,New York,Bronx,4,145255.39,6421.05,2,7945.41
3886,New York,Bronx,3,197815.4,5991.2,1,7610.9
3887,New York,Bronx,3,114607.24,3383.45,1,10050.26
3888,New York,Bronx,3,190380.45,5062.97,2,8096.93
3889,New York,Bronx,1,178025.78,6855.82,0,8597.25
3890,New York,Bronx,2,179600.06,3099.27,0,7748.99
3891,New York,Bronx,5,138661.4,3738.58,1,7194.48
3892,New York,Bronx,2,175372.15,5301.17,1,5301.17
3893,New York,Bronx,5,126693.91,5095.01,1,8383.06
3894,New York,Bronx,3,155831.89,4202.54,0,7101.79
3895,New York,Bronx,3,195233.99,4418.14,0,8522.89
3896,New York,Bronx,2,172211.11,4253.13,1,6789.85
3897,New York,Bronx,2,171420.32,6130.05,1,6130.05
3898,New York,Bronx,5,155509.85,2640.13,1,5512.59
3899,New York,Bronx,3,149574.78,6950.57,1,7552.11
3900,New York,Bronx,3,149120.36,2409.79,1,6389.5
3901,New York,Bronx,4,161950.79,5668.78,0,7197.77
3902,New York,Bronx,4,195117.04,3645.78,1,5679.67
3903,New York,Bronx,4,173164.38,3548.22,1,6894.03
3904,New York,Bronx,4,193131.78,5533.34,2,7279.69
3905,New York,Bronx,3,168641.97,5179.83,0,8361.57
3906,New York,Bronx,2,155487.48,4409.26,1,8264.04
3907,New York,Bronx,1,185711.55,5325.78,0,6835.36
3908,New York,Bronx,4,192083.14,4102.63,1,7653.76
