"householdID","visits","avgrides_perperson","avgmerch_perperson","avggoldzone_perperson","avgfood_perperson","goldzone_playersclub","own_car","homestate","FB_Like","renew"
"1120",4,13,25.2,40.5,7.6,"0","0","CT","0",1
"1133",5,12.4,4.5,171.4,11.5,"0","1","NY","0",1
"1134",3,11.1,81.7,167.2,68.3,"0","0","CT","0",1
"1136",1,10.5,28.6,150,29.9,"0","1","NY","0",1
"1144",8,9.9,82,64.6,4.9,"0","1","NY","1",1
"1147",1,9.8,34.8,60.7,18.6,"0","1","NY","1",1
"1158",4,11.4,18,89.7,14,"0","1","NY","0",0
"1173",2,11.6,17.7,17.2,51.3,"0","1","NY","1",1
"1179",3,9.6,49.9,143.3,45,"0","1","NY","1",1
"1180",3,12,18,87.5,12.2,"0","1","NY","1",0
"1188",4,11.6,26.9,24.6,39,"0","1","NY","0",1
"1191",3,11.7,0.4,158.8,29.7,"0","1","NY","1",1
"1197",2,12,42.9,154.7,29.5,"0","1","NY","0",0
"1199",6,11.1,71.1,167.8,10,"0","0","CT","0",1
"1211",2,10.8,25.1,32.4,28,"0","1","NY","0",1
"1225",5,12.1,23,84.9,17.5,"0","1","NY","0",0
"1232",1,10.3,16.2,93.9,33.1,"0","1","NY","1",0
"1242",7,9.5,33,75.1,5.5,"0","0","NY","1",1
"1254",4,11.9,15.1,98.3,43.9,"0","1","NY","0",1
"1260",5,10.7,29.7,63.3,20.9,"0","1","NY","1",1
"1264",5,12,6.2,22,4.1,"0","1","NY","1",1
"1266",7,12.2,23.9,141.6,65.7,"0","1","NY","1",0
"1276",3,10.7,9.2,111.3,12.4,"0","1","NY","1",0
"1279",3,12.1,9.7,49.3,48.2,"0","0","CT","1",1
"1285",1,11.2,80.3,32.4,37.4,"0","0","NY","1",1
"1288",4,11.5,18.4,64.3,36.3,"0","1","NY","1",1
"1289",2,12.3,25.4,53.9,62.8,"0","0","CT","0",1
"1303",3,12.8,82.8,36,36.6,"0","1","NY","0",0
"1307",5,9.8,34.2,146,14,"0","1","NY","0",1
"1309",4,10.6,22.9,46.4,35.7,"0","0","CT","1",0
"1319",5,11.7,1.5,40,11,"0","0","CT","0",0
"1323",6,9.7,52.5,57.6,2.2,"0","1","NY","0",1
"1328",5,11.4,83.6,52.1,73.4,"0","1","NY","0",1
"1334",3,13.4,21.2,17,42.7,"0","1","NY","0",0
"1338",1,9.6,16.3,87.4,49.1,"0","0","CT","1",1
"1340",3,12.6,18.3,87.4,19.9,"0","1","NY","1",1
"1352",3,10.3,18.6,70.7,12.5,"0","1","NY","0",1
"1356",4,10.1,67.4,117.9,17.7,"0","0","CT","1",1
"1359",8,11.8,46.5,69.4,2.8,"0","0","CT","0",1
"1366",5,9.8,26.2,15.9,20.5,"0","0","NY","1",0
"1375",7,11.6,40,150.3,31.7,"0","1","NY","0",0
"1384",2,11.2,63,97.2,24.7,"0","1","NY","0",0
"1385",4,11.9,46.3,25.5,4.7,"0","1","NY","0",1
"1387",4,10.2,15.7,89,11.4,"0","0","NY","0",0
"1388",5,13.3,86,106.4,16.4,"0","1","NY","0",1
"1392",3,9.5,12.4,25.8,15,"0","1","NY","0",0
"1394",3,10.8,22.9,142.5,16.1,"0","1","NY","0",1
"1405",3,9.6,0.2,52.7,11.3,"0","1","NY","1",0
"1406",2,12.6,36.6,73.7,26.6,"0","0","CT","0",1
"1411",6,12.1,33.2,145.1,12.8,"0","0","NY","0",1
"1420",4,11.9,26.6,54.5,14.7,"0","0","NY","1",1
"1423",3,10.7,32,168.7,32.4,"0","0","NY","1",0
"1429",5,12.7,4.5,120.2,11.1,"0","0","NY","0",1
"1435",5,11.3,32.7,40.2,30.6,"0","0","CT","0",0
"1437",8,12,43.5,38.2,28.3,"0","0","CT","1",1
"1457",6,9.5,39.9,167.1,21.6,"0","1","NY","0",0
"1458",4,10.7,81.4,32.4,32.3,"0","0","NY","1",1
"1459",4,9.5,7.3,24,15.9,"0","1","NY","1",1
"1471",6,9.7,43.4,171.3,40.4,"0","0","CT","1",1
"1482",2,10.1,50.7,119.1,21.3,"0","1","NY","0",1
"1485",2,11.4,81.8,47,8.8,"0","1","NY","0",1
"1488",4,12.7,83.6,118,9.8,"0","1","NY","0",0
"1496",7,13,29.2,5.3,62.7,"0","1","NY","0",0
"1501",2,10.2,73.8,12.4,53.5,"0","0","NY","1",1
"1509",1,12.1,59.5,47.9,35.4,"0","1","NY","0",0
"1512",6,9.7,23.5,107.7,59.9,"0","1","NY","0",0
"1522",8,11.2,7.7,129.9,0.6,"0","1","NY","0",0
"1525",2,11.4,2.4,90.3,22.6,"0","1","NY","0",1
"1546",4,10.2,4.7,63.4,48.6,"0","1","NY","0",1
"1566",1,10.9,81.7,36.6,23.8,"0","1","NY","0",0
"1567",4,10,22.3,127,55.9,"0","1","NY","0",0
"1568",3,12.5,1.7,93.5,8.6,"0","0","CT","0",1
"1576",9,9.9,35.4,155.5,36.7,"0","1","NY","0",1
"1579",7,9.9,4.8,165.2,33.9,"0","0","NY","1",0
"1586",8,9.8,35.4,83.2,37.9,"0","1","NY","0",1
"1589",3,10.9,10.7,39.2,54.6,"0","1","NY","0",1
"1590",4,9.9,23.3,114.6,75.6,"0","1","NY","0",1
"1599",5,10.7,11.3,48.1,34.5,"0","0","CT","0",0
"1602",2,11.1,45.2,64.3,60,"0","0","CT","1",0
"1604",6,11.1,4.3,85.6,68.2,"0","1","NY","0",1
"1606",2,10.3,27.2,87.4,22.8,"0","1","NY","1",0
"1607",1,11.6,11.4,83.5,30.5,"0","1","NY","0",1
"1608",4,9.5,27.3,127.8,18.9,"0","0","NY","0",1
"1611",5,11.1,30,160,9.6,"0","1","NY","0",0
"1613",4,12.4,15.6,82.8,62.5,"0","1","NY","0",1
"1614",1,10.5,20.6,9.8,13.5,"0","0","CT","1",1
"1619",3,11.3,33.1,103.7,28.3,"0","0","NY","0",1
"1640",1,10.3,75.8,99.5,3.4,"0","1","NY","0",1
"1644",6,12,25.3,40.6,13.2,"0","1","NY","0",1
"1651",1,11.1,30.1,89.3,57.4,"0","1","NY","1",1
"1655",2,11.6,11.3,74.6,32.7,"0","1","NY","0",1
"1657",3,9.7,38.9,19.7,50.8,"0","0","CT","1",0
"1659",3,12.3,83.1,137,38.1,"0","1","NY","0",1
"1667",3,12.3,63.7,125.8,2,"0","0","NY","0",1
"1669",7,10.3,39.7,16.7,25.3,"0","1","NY","0",1
"1671",10,10.2,21.5,113.5,29.9,"0","1","NY","0",1
"1679",5,11.4,45.3,87.3,22.2,"0","1","NY","0",1
"1688",5,11.1,2.2,51.9,40.3,"0","1","NY","0",1
"1689",6,11.8,4.8,65.9,49.3,"0","0","NY","0",1
"1690",2,11,10.4,7.6,32.4,"0","0","CT","0",1
"1692",3,11.3,28.9,61.7,12.5,"0","0","NY","0",0
"1693",3,10.7,38.8,40.3,53.9,"0","1","NY","1",1
"1698",4,9.7,9.1,142.8,39.3,"0","1","NY","1",1
"1700",3,9.8,8.1,66.2,29.9,"0","1","NY","1",1
"1703",2,12.1,21,79.4,16.8,"0","1","NY","1",1
"1730",3,11.6,23.9,137.1,45.2,"0","1","NY","1",1
"1735",8,11.7,7.1,60.9,5.7,"0","0","NY","1",0
"1743",8,9.8,68.6,96.8,72.6,"0","1","NY","1",1
"1747",5,11.6,80.6,70.2,73,"0","1","NY","1",1
"1752",3,10.4,3.3,80.9,27.6,"0","1","NY","1",1
"1756",4,12.1,16.6,103.3,18.8,"0","1","NY","1",1
"1761",4,11.5,9.8,135,34.3,"0","1","NY","1",1
"1765",5,10,3.7,28.7,26.7,"0","1","NY","0",0
"1766",2,11.2,27.4,140.9,6.4,"0","1","NY","0",1
"1776",1,11.8,23.5,16.3,30.7,"0","1","NY","1",0
"1778",1,9.9,10.7,135.9,19.4,"0","1","NY","0",1
"1798",3,12.1,22.6,16,36.3,"0","1","NY","0",1
"1802",2,11.1,34.6,152,7.1,"0","1","NY","1",1
"1807",6,12.9,33.5,94.6,2.9,"0","0","NY","0",1
"1821",2,10.5,36.6,58.7,43.7,"0","0","CT","1",1
"1825",5,11.3,19.5,49.7,62.1,"0","1","NY","0",1
"1833",12,12.7,42.3,37.5,9.1,"0","0","CT","1",1
"1840",3,10,28.5,136.2,28.5,"0","1","NY","1",1
"1845",9,11.9,0.3,166.4,4.3,"0","0","CT","1",1
"1846",3,11.2,2,93.8,7,"0","0","CT","1",1
"1850",5,12.7,34.4,67,71.2,"0","0","NY","0",1
"1854",4,12.2,31.5,147.7,32.2,"0","1","NY","0",1
"1859",1,11.1,36.5,70.8,65,"0","1","NY","0",1
"1864",3,11.2,41.9,32.1,31,"0","1","NY","1",1
"1868",6,9.8,27.8,22.7,3,"0","1","NY","1",1
"1878",7,10.6,18,104.9,16.8,"0","0","NY","1",1
"1879",6,11.2,51.3,157.4,39,"0","1","NY","1",1
"1885",2,12.2,40.3,88.6,25,"0","0","NY","1",1
"1889",7,10.2,57.4,144.9,21,"0","1","NY","1",1
"1894",5,12.5,25.5,28.8,27.3,"0","0","CT","1",0
"1900",7,11.3,25.8,64.3,21.7,"0","1","NY","1",1
"1904",1,10.6,82.2,108.5,15.1,"0","1","NY","0",1
"1907",2,9.9,80.2,59.3,4,"0","1","NY","0",1
"1914",1,10.7,2.2,161.1,3.3,"0","0","NY","0",1
"1920",7,9.8,62.5,23.9,18.7,"0","1","NY","1",1
"1925",6,9.5,24.2,120.4,50.5,"0","1","NY","0",0
"1931",3,12.4,28.5,20.2,42.2,"0","1","NY","0",0
"1940",3,9.7,42.3,36.8,32.2,"0","1","NY","0",0
"1949",3,10.3,48.5,112,0.4,"0","1","NY","1",1
"1954",7,11.9,52.5,61.6,74.8,"0","1","NY","0",1
"1959",6,11.6,13.7,8.6,15.4,"0","1","NY","0",0
"1968",4,10.2,3.9,72.3,37.4,"0","0","NY","1",0
"1975",2,12.2,23.6,9.5,18.4,"0","1","NY","1",0
"1979",5,11.3,52.2,62.4,63.1,"0","0","NY","0",1
"1980",5,12.6,67.9,92.6,30.7,"0","0","CT","1",1
"1981",1,11.8,7.9,57.1,18,"0","1","NY","0",1
"1985",2,13.1,31.5,75.6,25.4,"0","0","NY","0",1
"1993",7,11.4,12.9,27.1,76.3,"0","1","NY","1",1
"2000",4,11.1,25.7,137.3,74.2,"0","1","NY","0",1
"2006",3,12.8,43.4,34.3,31.6,"0","1","NY","0",1
"2007",4,12.5,55.5,0.5,35,"0","1","NY","1",0
"2012",1,11.4,38,115.7,25.1,"0","1","NY","0",0
"2016",4,11.7,28.4,144.8,43.2,"0","1","NY","0",1
"2018",10,9.7,71.9,109.8,13.8,"0","0","CT","1",0
"2028",2,10.8,27,167.7,5.5,"0","1","NY","0",0
"2032",1,10.2,80.9,58.1,29.7,"0","1","NY","0",1
"2042",2,13.1,88.2,24.9,2.2,"0","1","NY","1",0
"2053",2,11.9,66.9,96.1,0.6,"0","1","NY","1",0
"2059",8,10,40.6,38.7,27.4,"0","1","NY","1",0
"2067",4,10.7,31,80.3,6.7,"0","1","NY","0",1
"2069",5,10.9,45.3,138.1,27.2,"0","1","NY","1",0
"2074",4,12,83.3,48.7,16.9,"0","1","NY","0",1
"2081",7,12.5,47.8,80.1,14.6,"0","1","NY","1",0
"2085",3,12.6,12.4,87.2,49.7,"0","0","NY","0",1
"2086",7,12.3,52.9,95.7,2.3,"0","0","NY","0",1
"2089",3,12.8,48,29.2,1,"0","1","NY","1",0
"2112",6,10.4,26.1,47.1,23.3,"0","0","NY","1",1
"2116",3,11.4,20.6,160.9,30.8,"0","0","CT","1",0
"2125",2,10.6,2.3,77.4,67.3,"0","0","NY","1",1
"2126",5,11.4,50.6,53.3,11.8,"0","0","CT","0",1
"2132",3,10.9,3.4,55.6,30.1,"0","0","NY","0",0
"2139",6,10.4,10.4,122.5,17.2,"0","0","NY","0",1
"2140",5,12.4,6.7,82.4,9.8,"0","0","CT","1",1
"2143",2,12.2,33.8,80.7,12.2,"0","1","NY","0",1
"2156",1,12.3,14.6,11.5,70.2,"0","1","NY","1",1
"2160",4,10.2,9.9,113.4,43.1,"0","0","CT","1",0
"2162",5,10,12.6,142.9,31,"0","0","CT","0",1
"2166",8,13,42.6,102.7,40.7,"0","1","NY","1",1
"2167",5,10.2,2,139,17.9,"0","1","NY","1",0
"2174",8,10.2,2.8,41.2,71.4,"0","1","NY","0",0
"2181",4,10.9,0.7,168.7,8.9,"0","1","NY","1",1
"2187",8,10.2,8.5,57.3,26.2,"0","1","NY","0",1
"2192",3,10.1,24.5,29.5,25.3,"0","0","CT","1",0
"2195",6,9.8,28.9,88.7,31.5,"0","1","NY","1",1
"2198",3,9.8,15.1,64.4,23.1,"0","1","NY","0",1
"2217",3,11.6,44.9,73.2,9.9,"0","0","CT","0",1
"2218",5,12.3,41.6,47.1,6.2,"0","0","NY","1",1
"2222",7,10.1,33.7,40.4,29.3,"0","1","NY","1",1
"2230",3,10.6,15.6,15.5,11,"0","0","CT","1",0
"2239",4,12.6,4.7,56.9,7.9,"0","1","NY","0",1
"2254",2,13.4,19.5,126.4,2.6,"0","1","NY","0",1
"2269",3,11.4,26.5,27.2,67.8,"0","1","NY","0",1
"2282",4,11.4,20.8,170.4,18.6,"0","1","NY","1",1
"2286",5,9.8,37.6,75.7,29.3,"0","0","NY","0",1
"2287",2,12,26.2,52.6,26.7,"0","0","CT","1",1
"2295",2,10.8,55,170.1,10.7,"0","1","NY","0",1
"2300",1,13.2,73.5,68.7,11.7,"0","1","NY","1",1
"2305",9,10.7,11.3,143.7,32,"0","0","NY","1",0
"2310",1,13.1,15.4,61.8,46.5,"0","1","NY","0",1
"2319",5,10.3,59.5,14.7,15.3,"0","1","NY","0",1
"2325",4,11.4,10.2,16.5,21.4,"0","0","CT","1",1
"2328",1,10.3,62.5,161,74.6,"0","1","NY","0",1
"2330",4,10.6,21.7,74.6,72.4,"0","1","NY","1",1
"2332",7,10.4,18.1,0.9,60.8,"0","1","NY","0",1
"2342",6,11.7,36.9,75.8,18.5,"0","1","NY","1",1
"2344",1,12.6,54.3,24.8,35.9,"0","1","NY","0",1
"2352",2,12.8,12.6,76.6,18.5,"0","1","NY","0",1
"2362",3,10.9,42.3,93.1,0.7,"0","1","NY","0",1
"2363",5,12.8,38.7,163.2,26.5,"0","1","NY","0",1
"2365",6,13,51.3,55.1,31.7,"0","1","NY","1",1
"2366",2,10.4,17.6,165.6,20,"0","1","NY","1",1
"2369",5,12.9,47.3,146.8,18.3,"0","1","NY","0",1
"2370",4,10,0.9,6.1,3.6,"0","1","NY","0",1
"2371",4,13.4,33.9,71.2,20.7,"0","1","NY","0",1
"2386",6,12.8,14.4,162.2,45.9,"0","1","NY","1",1
"2399",6,10.9,18.2,14.1,20.5,"0","1","NY","0",0
"2402",6,9.8,49.5,84.2,28.7,"0","1","NY","0",1
"2405",5,11.3,29.3,38.4,32,"0","0","CT","1",1
"2409",2,10.5,5.3,150.4,75,"0","0","CT","0",1
"2419",1,9.7,33.2,154.3,34.1,"0","1","NY","1",0
"2424",1,12.5,6,16.5,28.3,"0","0","NY","1",1
"2429",1,10.3,88.9,80.8,12.1,"0","1","NY","0",1
"2446",3,10.8,11.5,22.4,44.7,"0","0","CT","1",1
"2463",2,12.1,25.7,6.3,9.1,"0","1","NY","1",1
"2467",7,11.8,34.2,87.2,5.2,"0","0","CT","0",1
"2474",2,12.8,21.1,38.6,21.5,"0","1","NY","1",1
"2477",4,10.4,33.5,5.9,27.7,"0","0","NY","1",0
"2479",1,10.3,21,66.9,70.2,"0","0","NY","1",0
"2516",8,9.6,12.6,67.9,22.5,"0","1","NY","0",1
"2518",6,10.6,82.1,124.8,29.4,"0","0","NY","0",1
"2525",4,10.6,84,115.7,33,"0","0","CT","0",0
"2547",3,11.3,22.8,111.4,23.9,"0","1","NY","0",1
"2554",6,12,34.3,78.7,5.2,"0","0","NY","0",1
"2555",1,11.7,38.7,51.3,58.5,"0","1","NY","1",0
"2560",2,11.3,46.3,108,27.9,"0","0","CT","0",1
"2562",10,10.5,33.7,92.2,25.5,"0","1","NY","1",1
"2566",5,12.7,23.1,4.9,23.1,"0","0","CT","1",1
"2573",3,12.1,20.5,87.9,25.2,"0","1","NY","0",0
"2578",5,13.3,60.8,79.7,18.7,"0","0","CT","0",0
"2579",4,12.2,34.3,28.4,25.4,"0","0","CT","1",1
"2584",2,11.7,42.1,171.8,46.6,"0","0","NY","0",1
"2587",2,9.6,51.6,47.7,18.4,"0","1","NY","1",1
"2597",6,13.1,10.1,70,33,"0","0","NY","1",0
"2598",2,12,2,99.1,22.4,"0","1","NY","1",1
"2605",3,10.5,28.5,84,45.9,"0","1","NY","1",1
"2627",4,11.1,7.6,20.7,12.5,"0","1","NY","1",1
"2631",4,9.9,80.9,59.3,48.3,"0","1","NY","0",0
"2633",3,10.3,84.1,157.4,27.7,"0","1","NY","0",1
"2638",3,11.1,30.1,68.6,20,"0","1","NY","1",1
"2639",8,10.5,33.7,91.4,75.8,"0","1","NY","1",0
"2647",4,13.2,23.7,35,8.1,"0","0","CT","1",1
"2651",1,13.4,69.7,7.2,7.2,"0","1","NY","0",1
"2654",5,10.8,19.7,63,37.9,"0","0","CT","0",1
"2660",5,10.5,1.8,89.8,0.5,"0","1","NY","0",1
"2676",2,10,30.3,33,0.8,"0","1","NY","1",0
"2677",2,10,9.6,42.9,28.4,"0","1","NY","1",1
"2680",4,12.2,77.7,19.3,12.7,"0","0","NY","0",1
"2683",2,10.4,12.1,155.1,62.6,"0","1","NY","1",1
"2684",3,12.5,30,12.5,12.4,"0","1","NY","0",1
"2701",4,12.8,13.9,40,12.8,"0","1","NY","1",0
"2707",3,11.9,24.6,163.5,11.8,"0","1","NY","0",1
"2708",4,9.5,63.7,19.4,10.5,"0","1","NY","1",0
"2722",2,9.7,36.2,99,29.7,"0","1","NY","0",1
"2723",1,10.6,53.6,43.8,19.8,"0","0","NY","1",1
"2738",7,10.4,5.9,168.6,18.1,"0","0","CT","0",1
"2749",3,10.6,17.1,102,38.9,"0","1","NY","1",1
"2750",2,10.2,23.8,85.7,34,"0","1","NY","1",1
"2758",2,9.9,16.6,114.8,32.7,"0","0","CT","1",1
"2765",5,9.7,10.3,119.9,20.9,"0","0","NY","0",1
"2771",3,10.5,47.7,74,10.8,"0","1","NY","1",1
"2776",1,11.6,19.9,38.8,11.8,"0","0","NY","0",1
"2783",2,9.6,13.6,102.5,27.1,"0","1","NY","0",0
"2793",4,10.8,52.2,172.6,12.2,"0","0","CT","0",1
"2799",6,12,55.1,111.7,9.6,"0","1","NY","1",1
"2803",2,10.7,21,53.4,10.7,"0","0","NY","0",0
"2806",5,10.8,2.7,102.6,56.5,"0","1","NY","0",0
"2810",3,12.4,42.9,91.5,22.9,"0","1","NY","0",1
"2822",7,11.1,88.8,76.1,16.3,"0","1","NY","0",1
"2828",1,13.2,15,105.3,39.3,"0","0","NY","1",0
"2830",4,11.3,57,52.1,31.1,"0","0","CT","1",1
"2831",4,11.2,19,35.7,34.5,"0","1","NY","1",0
"2840",8,11.4,76.3,31.2,15,"0","1","NY","1",0
"2843",6,10.8,35.8,98.9,30.1,"0","1","NY","1",1
"2849",4,10,8,31.4,44.3,"0","1","NY","0",1
"2854",7,11.3,37,153.2,1.6,"0","1","NY","1",1
"2859",7,10.7,16.6,23.8,20.7,"0","1","NY","1",0
"2863",3,11.2,54.3,94.8,22.4,"0","1","NY","1",0
"2867",2,13,23.5,114,22,"0","1","NY","0",1
"2870",7,12.9,23.8,130.1,53,"0","1","NY","1",1
"2881",4,10.7,15.2,113.9,75.7,"0","1","NY","1",0
"2889",2,10.2,6.3,84.9,44.7,"0","0","NY","0",1
"2915",4,13.1,37.4,158.7,5.9,"0","0","NY","1",1
"2921",8,12.7,21.8,76.9,17.4,"0","1","NY","0",1
"2922",2,10.3,37.8,63.2,28.8,"0","1","NY","0",0
"2930",4,10.8,55.9,36.3,71.6,"0","1","NY","1",0
"2933",6,13.1,8.6,98.1,6.3,"0","1","NY","1",1
"2935",7,10.6,4.2,143.9,5.4,"0","0","CT","1",0
"2943",7,13.3,47.1,105.2,7.7,"0","1","NY","0",1
"2945",5,11.9,34.6,94.9,5.3,"0","1","NY","0",0
"2962",7,10.6,0.4,2.3,6.7,"0","1","NY","1",1
"2966",6,11.2,61.4,84.4,27,"0","1","NY","1",1
"2968",8,11.5,73.6,144.7,47.2,"0","1","NY","0",1
"2970",4,11.1,78.7,131.1,66.1,"0","1","NY","0",1
"2971",3,10.6,20.2,103.2,31.2,"0","1","NY","0",1
"2979",2,10.8,48.8,18.9,67.2,"0","0","NY","0",0
"2980",3,11.5,39.7,55.9,39.7,"0","0","CT","0",1
"2989",1,11.7,17.1,162.9,20.8,"0","1","NY","0",1
"2998",2,10.2,22.4,111.1,38.7,"0","1","NY","0",0
"3001",5,10.6,23.2,77.6,0.9,"0","0","NY","0",1
"3002",1,10.7,43.9,3.7,60.6,"0","1","NY","0",1
"3021",5,12.3,21.1,42,32.6,"0","1","NY","1",1
"3028",3,12.3,27.2,49.9,40.1,"0","0","CT","0",1
"3030",3,11.1,6.9,95.5,28.3,"0","0","CT","1",0
"3035",2,11.3,11.6,85.4,75.7,"0","0","CT","1",1
"3038",4,12.5,28.9,1.2,12.1,"0","1","NY","0",1
"3042",8,11.5,83.9,114.2,18.6,"0","0","CT","1",1
"3043",8,12.8,15.3,29.3,39.9,"0","0","CT","1",0
"3056",3,11.5,35.6,85.8,19.5,"0","0","CT","1",1
"3061",2,9.8,17.4,141.4,2.7,"0","1","NY","0",1
"3064",2,12.7,44.4,36.7,15.8,"0","0","CT","1",0
"3070",1,11,35.4,168,49.4,"0","0","CT","1",0
"3071",5,9.5,43.4,46.6,25.1,"0","1","NY","0",1
"3075",4,12.3,42.2,78,32.1,"0","0","NY","1",1
"3076",7,11.8,26,169.2,55.7,"0","1","NY","0",1
"3080",6,10.2,41.3,21.4,22.8,"0","0","CT","0",1
"3088",6,10.3,25.2,103.1,9.8,"0","1","NY","1",1
"3101",6,13.1,9,89.1,8.7,"0","1","NY","0",1
"3110",1,12.8,40.1,172.1,15.4,"0","0","CT","0",1
"3111",2,10.9,47.4,26,31,"0","1","NY","0",1
"3116",1,10.9,81.9,0.7,25.3,"0","1","NY","1",1
"3117",10,10.4,5.8,162.4,40,"0","1","NY","0",1
"3122",5,10.6,4.1,96.2,9.7,"0","1","NY","1",0
"3123",4,11.9,34.1,72.7,12.3,"0","1","NY","1",0
"3128",5,12.9,20.6,24.3,20.6,"0","1","NY","1",1
"3133",8,11.1,28.7,55,30.8,"0","0","NY","1",1
"3138",6,12.8,64.5,150.9,30.7,"0","0","NY","0",1
"3146",3,13.2,3.1,49.6,27.1,"0","0","NY","0",1
"3157",5,9.7,77.5,33.9,39.5,"0","0","CT","1",1
"3168",2,11.8,56.8,106.3,51.4,"0","1","NY","0",1
"3187",6,11.7,22.3,97.8,33.9,"0","0","CT","1",1
"3193",3,9.7,15.5,95.1,66.5,"0","1","NY","1",1
"3195",8,10.9,26.6,127.9,22,"0","0","CT","1",0
"1",3,9,47.8,13.3,38.7,"0","1","NY","1",0
"16",2,8.2,30.4,58.4,17,"0","1","NY","1",0
"46",2,0.4,20.6,81.7,32,"0","0","CT","0",0
"52",3,7.4,4.7,140.7,54.7,"0","0","CT","1",0
"58",2,1.9,78.3,49.8,11.1,"0","1","NY","1",0
"77",2,9.2,16.5,132,37.4,"0","0","NY","1",0
"94",2,8.9,13.2,68.7,21.2,"0","1","NY","1",0
"96",1,2.4,22.3,85.2,27,"0","0","NY","0",0
"105",2,3.4,33.2,95,27.6,"0","0","NY","0",0
"109",1,8.9,38.3,146.3,3.3,"0","1","NY","1",0
"113",2,7.4,86.8,124.8,26.3,"0","1","NY","0",0
"117",3,8.4,17.2,158.6,39.5,"0","0","CT","1",0
"154",3,2.7,21.1,50.5,35,"0","1","NY","1",0
"224",3,9.3,10.9,85.1,59.3,"0","1","NY","1",0
"233",1,9.4,20.8,59.3,69.5,"0","1","NY","0",0
"263",2,8.1,37.2,67.5,41.2,"0","1","NY","0",0
"290",3,1.6,9,158,8.8,"0","1","NY","0",0
"298",1,8.7,84.3,62.3,10.2,"0","1","NY","0",1
"316",3,8.5,55.1,130.9,37.2,"0","0","NY","1",0
"323",1,6.9,82.1,79.7,25.8,"0","0","NY","0",1
"359",1,2.6,18.1,9.6,20.8,"0","0","NY","1",0
"377",3,0.9,2.4,70.9,23.1,"0","0","NY","0",0
"389",1,8.7,19.2,80.8,2.4,"0","0","NY","0",0
"407",1,8.2,43.4,129.4,50.6,"0","1","NY","1",0
"422",1,7.4,68.2,164.4,47.3,"0","1","NY","0",0
"439",1,6.3,9.2,111.6,12.8,"0","1","NY","1",0
"447",1,1.8,21.8,39.3,43.4,"0","0","NY","1",0
"451",3,7.8,26,28.3,64.2,"0","0","CT","1",0
"453",2,8.5,4.6,73.6,50.5,"0","1","NY","1",0
"510",3,8.8,3.3,111.7,35.2,"0","1","NY","0",0
"516",1,4,40.6,163.3,35.2,"0","1","NY","1",0
"554",1,3.9,30.4,65.3,9.3,"0","1","NY","1",0
"582",3,8.8,7.5,50.7,9.4,"0","0","NY","1",1
"601",2,7.4,15.6,94,74.3,"0","0","CT","1",0
"628",1,7.6,29.8,16.6,72.6,"0","1","NY","1",0
"630",1,8.2,60.7,141,75,"0","1","NY","0",0
"640",3,8.2,77.2,68.8,17.9,"0","0","NY","1",0
"695",2,1.9,43.6,20.9,27.9,"0","1","NY","1",0
"702",2,8.7,53.1,149.6,9.3,"0","0","CT","0",0
"704",2,8.1,33.8,33.2,5.9,"0","1","NY","1",0
"730",1,2,19.8,48.3,32.8,"0","0","CT","1",0
"761",2,9,1,71.6,22.7,"0","0","NY","1",1
"766",3,7.6,35.9,156,7.1,"0","1","NY","0",0
"816",1,2,80.1,79.1,52.9,"0","1","NY","0",0
"821",3,7.3,2.1,7.6,15.5,"0","1","NY","1",0
"833",2,7.5,19.8,93.5,29.3,"0","0","NY","0",0
"837",2,0.2,76.9,42.4,10.9,"0","1","NY","0",1
"838",2,7.8,17.9,22.5,26.3,"0","0","NY","0",0
"841",3,7.9,18.4,161.4,23.1,"0","0","NY","1",0
"873",2,6.1,0.9,94.7,13.3,"0","1","NY","0",0
"879",2,7.5,73.1,16.6,73.6,"0","1","NY","1",0
"905",2,7.2,25.8,36.2,15.1,"0","0","NY","0",0
"928",3,9.4,20.6,172,41.5,"0","0","NY","1",1
"933",1,3.4,18,37.8,66.6,"0","1","NY","0",0
"962",3,9.2,34.2,39.5,6.2,"0","1","NY","1",0
"991",3,2.9,26.2,79.3,5.7,"0","1","NY","0",0
"1005",2,1.6,49.1,167.6,35.9,"0","0","NY","1",0
"1010",1,2,13.1,28.2,33,"0","0","NY","0",1
"1026",3,1.8,49.7,54.9,38.5,"0","1","NY","1",0
"1039",3,7,28.1,41.7,7.4,"0","0","CT","0",0
"1092",2,8.5,38.5,165.5,29.3,"0","1","NY","0",0
"1167",1,6.9,43.2,93.4,24.4,"0","1","NY","1",0
"1169",1,2.2,43.8,83.1,22.8,"0","1","NY","1",0
"1183",1,9.1,17.9,169.8,69.3,"0","0","CT","0",0
"1213",3,1.9,73.6,144.2,35.4,"0","0","CT","1",0
"1215",1,8.9,25.4,69.4,16.7,"0","1","NY","1",0
"1231",1,9.3,20.3,154.5,26.2,"0","1","NY","1",1
"1250",2,2,54.6,62.4,16.9,"0","0","CT","0",0
"1253",3,7.5,8.3,141.2,35.2,"0","1","NY","1",0
"1262",2,2,8.6,60.5,33.6,"0","0","NY","0",0
"1271",3,9.3,85.6,39.2,52.6,"0","1","NY","1",0
"1275",2,6.9,15.5,84.5,12.7,"0","0","CT","0",1
"1364",1,6.8,38.2,96.2,10.4,"0","0","NY","0",0
